"LOC100130075" "AGAP2.AS1" "GIHCG" "EGFR.AS1" "TSFM" "CTDSP2" "CDK4" "DCTN2" "AVIL" "OS9" "MBD6" "ARHGEF25" "AGAP2" "CYP27B1" "DDIT3" "GSX2" "EGFR" "DTX3" "VSTM2A" "DKFZp434L192" "SEC61G" "B4GALNT1" "SUMF2" "EEF1AKMT3" "NIPSNAP2" "CHIC2" "VSTM2A.OT1" "NA..64" "SEPTIN14" "ZNF713" "FKBP9P1" "KIF5A" "NUPR2" "RPL21P44" "MIR26A2" "METTL1" "CHCHD2" "MRPS17" "PHKG1" "LANCL2" "PSPH" "TSPAN31" "SLC26A10" "LOC650226" "SNORA15" "PIP4K2C" "VOPP1" "CCT6A" "ATP23" "MARCHF9"
"Axitinib_1021" -0.143250625029444 -0.96838962169668 -0.604548643916923 0.261323958476247 -0.774671007827763 -0.721694795752896 -0.829754756107894 -1.068400422324 -0.719524984324205 -1.10597788004409 -0.873272683373846 -1.07126200044279 -1.11027875783369 -0.956551771785861 -0.866526744601992 1.27600042236562 0.580748646647216 -1.07126200044279 0.016963579217776 -1.05769549034866 0.337520896028736 -1.057125545533 -1.15398531688413 -1.01197635367565 -0.540447760275406 0.924810742039381 0.016963579217776 -0.179795970186416 -0.261540528022717 -0.608417552553099 -0.28188965289119 -1.07126200044279 -1.19029947515444 0.88088852934914 -0.708213871960138 -0.997661080019917 -1.16004034379081 -0.526611348904364 -1.16004034379081 0.343542573420866 -0.481130385945315 -0.89005639333532 -1.02008869232037 -0.816166035276837 -1.02916667108979 -1.05916597726978 0.243768502357165 -1.02916667108979 -0.469889026190633 -0.960194516554158
"AZD7762_1022" -0.27785701667538 -0.0798970935165232 -0.134271132891047 -0.00513999946769249 -0.0684810916647442 -0.109168008036763 -0.103113807770169 -0.0927335739016197 -0.139905639777734 -0.0856091513772005 -0.0668219221904448 -0.0929966130273688 -0.0544811521821734 -0.140947546070612 -0.0673267410341512 -0.020973315709159 -0.153693737043975 -0.0929966130273688 -0.109010833023101 0.0983029119417029 -0.0447530095105764 -0.0905430503966977 0.0969473285662003 -0.142447961714168 0.021000690014556 -0.162938497535542 -0.109010833023101 -0.104960107411052 -0.0543671228808047 0.0715324309892396 -0.0738312301511007 -0.0929966130273688 0.127521237039443 -0.176399368465202 -0.118250063286724 -0.151706536029324 0.099155522005468 0.00226545391084617 0.099155522005468 -0.0513444333848659 0.11065363005347 -0.114526467138072 -0.0886837729249047 0.0902197204113006 0.086968422064315 -0.0820293997926125 -0.121416617304131 0.086968422064315 -0.166036362505316 -0.0799904954588725
"SB216763_1025" 3.72041464230832 -2.19652883326587 -7.86138083756927 -1.799113901852 -4.81698388253678 -4.53891437643632 -2.25099675241211 -9.65532635121041 -5.3872906700734 -3.91632928810279 -11.536984627106 -9.89677927605814 -5.24257645351822 -5.49605933210932 -11.6307042263936 -3.18011197889403 1.53647328392171 -9.89677927605814 -10.6930086738496 0.808665333764201 -4.44747090834367 -11.0615857449123 -1.77897115343131 -4.8350975175546 1.66498157137753 -5.33709381240866 -10.6930086738496 -11.3457856348876 -4.12639235929093 -2.36227092846475 -6.64063992677686 -9.89677927605814 0.119565655059506 -5.51872317259493 -4.57572621563931 -4.8700294342755 -2.04522702158622 -3.70909724846563 -2.04522702158622 0.209666154622333 4.34839064206369 -2.35325381894858 -11.3284495192768 2.18450956567102 -1.51355156136017 -9.96406638815596 -5.13801127903535 -1.51355156136017 -4.26655223165883 -4.41466088326372
"KU-55933_1030" 1.00847429329206 0.148102063885687 0.0948463130824689 0.603867995716746 0.477555427936348 0.0429602492748188 0.202664876584482 -0.26323125005364 0.450052759401746 0.647929978503272 -0.580649717638027 -0.217925337051751 -0.0243410163483105 -0.0224153338283416 -0.617894552753971 2.19121210933612 0.878478239603128 -0.217925337051751 -0.00960085223589914 -1.6179549175598 0.675352039336932 0.178153091004644 -1.56353772491037 -0.342963546138026 -0.807061095111297 2.60219822066666 -0.00960085223589914 -0.346284729811984 -0.654773611953391 -1.1058119653238 -1.02313934155185 -0.217925337051751 -1.39963364903802 2.62412319047971 0.0347181194126957 -0.351289706413051 -1.5883799163151 -0.886397816276353 -1.5883799163151 0.47856681967632 -0.430455984637739 0.149847864042733 0.198921702182962 -1.41194281781591 -1.28411092923658 -0.215339202885453 -0.143424001196811 -1.28411092923658 0.130377882250223 0.165963548230689
"Afatinib_1032" 0.342258499001271 0.00382787246278452 -0.369090525415114 -0.159567225400132 -0.27308751296645 -0.194662523404976 -0.122006033446275 0.0276081730805387 -0.305103853900018 0.271986089002648 -0.150180597283619 0.0110370120451512 -0.0538161652524724 -0.186619461693237 -0.168892997066313 -0.276517647304909 -0.179775574847343 0.0110370120451512 -0.531237617748875 0.722636272813127 -0.0685534969645047 -0.104355328671176 0.579472603927143 -0.100541584164569 1.13454623149107 -0.581057644725607 -0.531237617748875 -0.528848343904728 0.545952782375516 0.517465500890323 0.0526258388460448 0.0110370120451512 0.664855181180815 -0.608081343299556 -0.196558088892421 -0.102449665336211 0.500153132744283 0.70672323204675 0.500153132744283 0.196546315189033 0.874789183395938 -0.116308572922786 -0.136524486557229 0.844730334960806 0.548393425418694 0.020436948479374 0.0713879183787534 0.548393425418694 -0.482927038887996 -0.00628826415245625
"Staurosporine_1034" -0.00430937895574335 -0.00218502627242229 -0.00671785491156996 0.000577674211235901 -0.0019793957277723 -0.00498333585835023 -0.00403002849925469 -0.00404145462984033 -0.00514923666586516 -0.00050037813894673 -0.00510650737696728 -0.00392708907318713 -0.00292772731150829 -0.00621524706614177 -0.00524308562048366 -0.000976961918596896 -0.00144268852679334 -0.00392708907318713 0.00324966589854255 0.00262315076712034 0.000101864910857261 -0.00270690215925767 0.00324281423401131 -0.00708465703354521 0.00185072837175991 -0.000714583543604259 0.00324966589854255 0.00072046922719616 0.000313223967152035 0.00352413140573527 -0.000517528432798513 -0.00392708907318713 0.00457041254535456 -0.0006815795242562 -0.0053962598106193 -0.00750584378855533 0.0033985394792823 3.09235439865745e-05 0.0033985394792823 0.00147874066963084 0.00790121451441162 -0.00305822728688592 -0.00263363063760261 0.00234076697087228 0.00337603367457654 -0.00378102353236296 -0.00192391241902697 0.00337603367457654 -0.00732360449075932 -0.00353908707527292
"PLX-4720_1036" 0.377976307793886 0.632831577676193 1.60378426511852 -5.83397654192542 2.17380854300677 -0.241244579340645 0.134816468115568 -1.28930110461806 1.4677736405902 7.12917875010682 -3.79649367008195 -0.617816319148615 0.694398458635748 0.0122901687900356 -4.19562317390091 16.1130790922156 -10.9630787329208 -0.617816319148615 -6.35966866581351 -2.32612901690274 -3.90326337854181 5.19818778359696 -2.17123398929392 -4.01913218610044 -3.43407762836262 16.9307488041072 -6.35966866581351 -7.9896272354066 -3.18349950918097 2.29569239791123 -5.80080305695748 -0.617816319148615 -0.807025614938442 16.8803404637112 -0.36002190829868 -4.1414121346733 -2.1248195940831 -3.26159476764451 -2.1248195940831 -2.03674289207645 1.40831275207228 0.291676791047197 5.37375008923429 -2.46923643659101 -1.11952249971382 -0.374145929157731 -4.55571317312659 -1.11952249971382 -0.646445843460498 1.56633061492058
"NU7441_1038" 0.0155605240591703 -0.0580708038562478 -0.0392527062423417 0.0275126703282171 -0.0461706400129509 -0.0555220467242924 -0.0534344694776638 -0.0552100173350568 -0.040157460266337 -0.0536213243357808 -0.0449348633022533 -0.0544573445710761 -0.0715882930961483 -0.0585177160705845 -0.0442080213011864 0.109683102090229 0.0454110401904862 -0.0544573445710761 0.0288359742155038 -0.0755027111519382 0.0307496792404992 -0.0471966540120749 -0.0605639426809448 -0.0670695317397013 -0.00954210283783675 0.106838463583949 0.0288359742155038 0.00664203518049699 -0.0526958657123475 -0.0389068015247293 -0.0525370933932088 -0.0544573445710761 -0.0681316465046451 0.105687913470625 -0.0543476285738107 -0.0658486173905946 -0.061813131457225 -0.0329130221342492 -0.061813131457225 0.0147028154504094 -0.0227540853546918 -0.0503739905380027 -0.0439010040493099 -0.0713893269891238 -0.0365980154192327 -0.0529528622914255 -0.0154470924815699 -0.0365980154192327 -0.0287294301379735 -0.0638936258387266
"Doramapimod_1042" -4.03585437439638 -3.0115573043652 1.64628523740471 -1.49139459366633 -1.85270517648379 0.458458709644919 -1.10957265439738 -2.53593133565901 -0.972001811921046 -5.23459071148734 -2.05912186989774 -2.7291038222377 -1.93936093224116 0.149292133267368 -1.9415095012911 -2.98503855625115 1.09948316787536 -2.7291038222377 0.951067489358398 -0.313948961899748 -2.22418417202628 -4.26431250342604 0.224716942391413 1.42698575202843 0.0773632313622509 -4.50120841069809 0.951067489358398 1.89103760345273 6.31289016332175 4.00968557092648 6.92884385174013 -2.7291038222377 -1.10563901126373 -4.622880408275 0.59394654269978 1.56618764288729 0.282207890265821 2.33102380831438 0.282207890265821 1.09071563604852 -1.5633573282975 -1.58944486467474 -4.24512414463202 0.419420848026437 -0.389405127936089 -2.88701082959804 5.08811562037201 -0.389405127936089 1.92721746225577 -1.42637628545124
"Wee1 Inhibitor_1046" -2.54311237101616 -0.519489835482207 -0.953798617502998 -0.531793288526448 -0.455425138986901 -0.910818702862211 -0.62556139336538 -0.513019672739859 -1.13284341674403 -1.05673834023273 -0.11195773053268 -0.538157627590147 -0.261825782651943 -0.923530734056144 -0.0962211774425017 -0.255443735220393 -1.10445058423034 -0.538157627590147 -0.726198530110456 0.910824653701607 -0.726116642171325 -0.732088014893085 1.29827007982309 -0.769140135833431 0.1522487910676 -1.12033702176203 -0.726198530110456 -0.680199561118147 0.126917474125637 1.29945755718422 0.224257241851908 -0.538157627590147 1.41120245230502 -1.20132322738826 -0.997977469829177 -0.858420485459933 1.34149104597574 0.469515357207917 1.34149104597574 -0.342553474894469 0.765488851586412 -0.667791354653945 -0.72236825429342 0.776444596227083 1.08984016044224 -0.494288003303341 -0.373624808365249 1.08984016044224 -1.10660396509507 -0.507527754616587
"Nutlin-3a (-)_1047" 4.72429148576679 9.43174384364783 -4.60063014614215 -22.6553844148198 7.63336379683817 -1.346615502597 6.89130466911963 -7.64165691283945 -0.7590580653706 9.67048955860967 -15.9443790747845 -6.87335592477527 7.44734058569582 -1.84947734021982 -16.8159650819198 15.6899174261955 -25.8569378938326 -6.87335592477527 -21.2661439930223 5.05429307912088 -23.2825856094571 0.714786403136566 5.49837575770841 -7.25141819381653 8.08895802233443 9.28379661639616 -21.2661439930223 -23.1907482525633 -2.14115312456623 9.39893770474352 0.0385921584974588 -6.87335592477527 8.15922709591137 8.54328967924586 -2.54763952966776 -8.48192612165746 5.175918570517 -1.56800968219066 5.175918570517 4.78036441997904 18.6763833136414 6.15317247070275 0.422549678419916 3.0621200296686 5.36655788605237 -6.7644703017237 -0.208913489200185 5.36655788605237 -4.33990348672658 7.36299691398062
"Mirin_1048" -19.5274671940744 -6.4837939340407 -1.24230676924716 -2.91569007114565 -8.48071639785746 -3.07053891834687 -4.70902622632644 -6.8595243538862 -8.67362213305985 -14.3265982406762 -2.46115908133356 -7.18807970882731 -3.75379866024418 -2.84097515589462 -2.16513580492816 -7.78564594293716 -1.72756906878897 -7.18807970882731 1.84857968835158 4.95673314899557 -3.18915965327992 -9.77128402058168 7.63833984890523 -0.627219221280435 3.47670539214882 -17.4102325496696 1.84857968835158 3.10530864199564 11.8697789788473 13.6121191982101 17.1652064295183 -7.18807970882731 5.43402934550116 -18.2719076963724 -3.02214118791154 -0.57773064557154 7.97308908398114 8.43658693523666 7.97308908398114 2.13813650519791 3.35960704771607 -5.47070153481673 -9.58470715910371 5.37860145288451 5.71401456030629 -7.20382532257413 10.1435541266215 5.71401456030629 -1.78257759689909 -4.57175866863636
"PD173074_1049" -4.11448928777856 0.260588120007444 -0.0827615628875742 -4.57763510874972 -0.753796875534186 0.139683677371776 -1.12969513133163 -2.63053223888298 -1.38040853166478 -0.725461318417091 -2.9393499438127 -2.63265802814058 0.372144620629265 -1.46591647775985 -3.03202249266972 -1.5299901134811 -6.95789134926103 -2.63265802814058 -4.70756787932926 3.76596374885338 -2.57231493546734 -2.4611494985951 2.57058708926727 -1.49537474649908 1.36851350313456 -3.7082919679213 -4.70756787932926 -2.82797958636336 -1.42536829765181 0.64569447370405 -3.00528278133844 -2.63265802814058 3.39393391742439 -3.90516902503972 0.0597662176838515 -1.57529352677933 2.44259889213641 -0.153879845214661 2.44259889213641 -3.4187691241666 1.57382179296151 -1.19218427700563 -2.46343944526929 4.69193115955802 2.17413379602104 -2.52076032362618 -4.70293833961393 2.17413379602104 -0.449474484373117 -0.900598858749205
"ZM447439_1050" 0.647195556690205 -0.477928235574519 -0.166969729103449 0.715556206235566 -0.089373692300158 -0.45817156256831 -0.210838339016298 -0.475059048578056 -0.107264321605779 0.00415443266523223 -0.705341316392947 -0.45004711683467 -0.617542859206093 -0.377412899524796 -0.723872864183085 1.93619600914087 0.952573830631555 -0.45004711683467 0.198273248341154 -1.2139407599971 0.56511693570923 -0.222427623354832 -1.21935862559185 -0.577052496195931 -0.746384483297303 2.31900227756088 0.198273248341154 -0.402837891610622 -0.0355841583365833 -0.566518427637687 -0.311091665967814 -0.45004711683467 -1.16140453260418 2.34026211125608 -0.460062130775653 -0.57897720929315 -1.23458965926464 -0.63654618442414 -1.23458965926464 0.616788921339306 -0.468267392189887 -0.244930732723814 -0.196366641619344 -1.04421489542338 -1.07715282722141 -0.457334561317445 0.229181863239199 -1.07715282722141 -0.288539509596392 -0.143191378923549
"Alisertib_1051" -3.15289429025201 -0.742426432305196 -0.886293483912404 -0.963672914682236 -1.01845654047084 -0.937059544563029 -0.818763419470822 -0.170298117511047 -1.45378173356901 -1.37269909838911 0.62508894170598 -0.237572657505643 -0.377742859044429 -0.810162255946782 0.67825175812375 -0.695219517033011 -1.02309260608123 -0.237572657505643 -0.257471256581956 2.48958620415516 -1.01628009196509 -0.79060070645333 2.75034047371837 -0.365955300585251 1.00648476129179 -2.03544193467043 -0.257471256581956 -0.654303363409761 1.64633213645571 2.31538847914819 2.09178654592517 -0.237572657505643 2.40542957515938 -2.15854153062736 -0.986353499465746 -0.416601305861314 2.78540091286295 1.56029463528075 2.78540091286295 0.320922692694989 0.785689564044649 -0.817007290667927 -0.816463393350221 2.46063168155083 2.29103376798224 -0.231180385091357 0.952315405987172 2.29103376798224 -1.11254258486849 -0.631864171800383
"RO-3306_1052" 0.03173035777211 -0.0677435400518822 0.000270818304883193 0.056084360236913 -0.034783218765871 -0.0171483079389076 -0.0619257829745439 -0.0379802067949817 0.0179364318187161 -0.0200003445918932 -0.0623282318728619 -0.0355271070123175 -0.0993804845890433 -0.0581028880485364 -0.0660807092889285 0.184206163964856 0.114680264654558 -0.0355271070123175 0.0675966047883342 -0.214608476492837 0.121615873887153 -0.0161765334420031 -0.236828057054643 -0.082076318135962 -0.0933794906490201 0.207466314294697 0.0675966047883342 0.0915584017341031 -0.122726555482321 -0.182702610421477 -0.151044646596126 -0.0355271070123175 -0.215021720073949 0.208225639414642 -0.00985309162316567 -0.0745262695101076 -0.239895127470655 -0.13374257239574 -0.239895127470655 0.075197385632295 -0.0902019670648166 -0.0715509749186561 -0.0112620012935703 -0.170673505842086 -0.190441600028999 -0.0346949481130872 0.0174603520814155 -0.190441600028999 0.0343714360155017 -0.0923738381498313
"MK-2206_1053" -2.09345660694291 -2.19200242938194 -1.99094790508901 -0.566311723060718 -1.69633334976983 -1.88984761060974 -2.28848943312532 -2.79597157102973 -2.05867647070186 -3.16069146518917 -2.84388846361176 -2.82381468147914 -1.84720330744978 -2.4436488885058 -2.87849491186258 -1.35408453485319 -1.19015046669567 -2.82381468147914 -1.72368805441539 -0.422688244913297 -0.286158292725497 -2.89282074848274 -0.684798363948411 -2.35908427176572 0.819775244181723 -2.88134842748801 -1.72368805441539 -0.352979308254566 -0.00562901936259869 0.19603469968355 -0.0646132372287973 -2.82381468147914 -0.59435965005421 -3.01713308490214 -1.92508725115168 -2.39417899168376 -0.819155663710789 0.43563927932074 -0.819155663710789 0.0763748801126858 0.176224935028232 -2.58143454366647 -2.86872403963963 0.0400400906702805 -0.606034625375025 -2.76539399352747 -0.963285240722444 -0.606034625375025 -1.76024711159661 -2.47572859418755
"Palbociclib_1054" -2.25399044528473 -0.597123976619098 -1.69389791724512 -7.52172904593039 -2.73816172540975 -1.33309178242355 -2.14698721929949 -2.19547590351656 -2.70176843680392 0.986486008987103 -3.05827967648196 -1.89460902646141 -1.01056564945624 -2.19011354452657 -3.28820490244542 2.94864876494165 -11.8354491241913 -1.89460902646141 -3.50705957697661 -0.671951561669827 -4.12986055131972 0.73990587168423 -2.15394609361893 -4.13655558821926 -0.529606428875332 -2.93901197908105 -3.50705957697661 -2.91866766394365 -5.65416098703798 -2.06540782952238 -6.22720775787071 -1.89460902646141 -0.976013619352334 -3.52781660062678 -1.30921069807927 -4.11067014644837 -2.20860491164536 -3.48249010651746 -2.20860491164536 -6.25903870101685 0.512967605274716 -2.00087426512929 0.905541100774317 -0.254696717555765 -1.41031833398511 -1.55400088450329 -7.13357479359106 -1.41031833398511 -2.25693610015588 -1.87774632092096
